iri	label	type	parentlabel	category	definition	min	max	average	median	upper_quartile	lower_quartile	number_distinct_values	distinct_values	variable	replaces
EUPATH_0009247_1_19_1_1	1.19.1.1	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.216034	2.63458	1.04955885714286	0.839922	1.38666	0.558426	14			
EUPATH_0009247_1_1_1_1	1.1.1.1: Alcohol dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.365008	574.4799	15.7281418839104	5.121809	13.33038	2.205522	491			
EUPATH_0009247_1_1_1_100	1.1.1.100: 3-oxoacyl-[acyl-carrier-protein] reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.359024	1058.034	27.0348051996161	8.86783	21.454161	3.80783	521			
EUPATH_0009247_1_1_1_103	1.1.1.103: L-threonine 3-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.103985	630.294	7.57788108521303	3.016667	6.3709965	1.503455	399			
EUPATH_0009247_1_1_1_105	1.1.1.105: All-trans-retinol dehydrogenase (NAD(+))	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.385033	19.0204	4.52686307692308	1.91341	5.03827	0.818758	13			
EUPATH_0009247_1_1_1_107	1.1.1.107: Pyridoxal 4-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.282693	8.9511	2.00708717857143	1.417675	2.31339	1.0269255	28			
EUPATH_0009247_1_1_1_11	1.1.1.11: D-arabinitol 4-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.433811	11.52621	3.693996125	2.670835	4.64746	1.477679	8	["0.433811","1.455040","1.500318","1.576480","3.765190","4.192010","5.102910","11.526210"]		
EUPATH_0009247_1_1_1_122	1.1.1.122: D-threo-aldose 1-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.144664	12.09327	1.81463205660377	1.05238	2.11457	0.465868	53			
EUPATH_0009247_1_1_1_125	1.1.1.125: 2-deoxy-D-gluconate 3-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.07384	8.2093	1.51427034210526	0.9179495	1.63109	0.393392	38			
EUPATH_0009247_1_1_1_127	1.1.1.127: 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.097184	85.8996	4.45740141732283	1.326263	3.748282	0.6989105	127			
EUPATH_0009247_1_1_1_130	1.1.1.130: 3-dehydro-L-gulonate 2-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.095703	23.895124	2.52361312790698	1.104029	3.05216	0.72853	86			
EUPATH_0009247_1_1_1_131	1.1.1.131: Mannuronate reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.205867	17.28103	2.35429267948718	1.11403	2.878845	0.666471	78			
EUPATH_0009247_1_1_1_132	1.1.1.132: GDP-mannose 6-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.162853	13.907808	2.22816570103093	1.5107	2.51728	0.839458	97			
EUPATH_0009247_1_1_1_133	1.1.1.133: dTDP-4-dehydrorhamnose reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.302256	134.869775	10.1149397763158	4.7908645	10.1922265	2.280595	456			
EUPATH_0009247_1_1_1_135	1.1.1.135: GDP-6-deoxy-D-talose 4-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.286195	12.2327	2.12667342105263	1.305565	2.1143	0.738511	38			
EUPATH_0009247_1_1_1_136	1.1.1.136: UDP-N-acetylglucosamine 6-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.334912	54.9862	4.16192418018018	1.9084	4.526015	0.902909	111			
EUPATH_0009247_1_1_1_14	1.1.1.14: L-iditol 2-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.194723	82.205485	5.16203522821577	1.825603	5.017195	0.846691	241			
EUPATH_0009247_1_1_1_140	1.1.1.140: Sorbitol-6-phosphate 2-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.14363	65.252636	3.70427991346154	1.504676	4.301545	0.853977	104			
EUPATH_0009247_1_1_1_144	1.1.1.144: Perillyl-alcohol dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.649607	15.8998	5.57486425	2.875025	9.622165	1.5275635	4	["0.649607","2.405520","3.344530","15.899800"]		
EUPATH_0009247_1_1_1_154	1.1.1.154: Ureidoglycolate dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.301935	43.5234	4.21106639455782	2.211932	4.0411	1.0121145	147			
EUPATH_0009247_1_1_1_157	1.1.1.157: 3-hydroxybutyryl-CoA dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.223203	144.8482	9.52232111956522	5.044225	11.153625	2.525405	460			
EUPATH_0009247_1_1_1_159	1.1.1.159: 7-alpha-hydroxysteroid dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.188296	25.543106	2.5655094047619	1.6459385	2.767183	0.845359	126			
EUPATH_0009247_1_1_1_163	1.1.1.163: Cyclopentanol dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.298129	61.0674	5.51285335483871	1.89168	5.25679	0.995567	62			
EUPATH_0009247_1_1_1_169	1.1.1.169: 2-dehydropantoate 2-reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.14777	233.3365	7.0807190990099	2.80479	5.625457	1.142705	303			
EUPATH_0009247_1_1_1_17	1.1.1.17: Mannitol-1-phosphate 5-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.171957	40.513311	3.439570828125	1.667363	3.5149375	0.8143625	128			
EUPATH_0009247_1_1_1_178	1.1.1.178: 3-hydroxy-2-methylbutyryl-CoA dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.263691	28.4837	4.91573443478261	2.27976	6.83421	1.645137	23			
EUPATH_0009247_1_1_1_179	1.1.1.179: D-xylose 1-dehydrogenase (NADP(+))	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.236088	59.6667	7.25421906896552	4.053	10.00451	1.19458	29			
EUPATH_0009247_1_1_1_18	1.1.1.18: Inositol 2-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.160096	151.0292	6.89631140816327	2.10958	4.603205	1.011755	147			
EUPATH_0009247_1_1_1_188	1.1.1.188: Prostaglandin-F synthase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.219279	24.317	3.6276615	0.944239	2.4163075	0.7068165	12			
EUPATH_0009247_1_1_1_192	1.1.1.192: Long-chain-alcohol dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		1.30658	1.30658	1.30658	1.30658			1	["1.306580"]		
EUPATH_0009247_1_1_1_193	1.1.1.193: 5-amino-6-(5-phosphoribosylamino)uracil reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.211801	144.3869	9.75189695263158	3.6206025	9.47055	1.758847	380			
EUPATH_0009247_1_1_1_195	1.1.1.195: Cinnamyl-alcohol dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		9.10883	9.10883	9.10883	9.10883			1	["9.108830"]		
EUPATH_0009247_1_1_1_2	1.1.1.2: Alcohol dehydrogenase (NADP(+))	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.10489	51.101709	4.57334634482759	2.279311	5.288438	1.240345	319			
EUPATH_0009247_1_1_1_201	1.1.1.201: 7-beta-hydroxysteroid dehydrogenase (NADP(+))	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.535191	4.55161	1.5760662	1.179303	1.97213	0.773949	10	["0.535191","0.713716","0.773949","0.786490","0.942856","1.415750","1.423040","1.972130","2.645930","4.551610"]		
EUPATH_0009247_1_1_1_202	1.1.1.202: 1,3-propanediol dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.38483	6.28692	1.73681767741935	1.14215	1.90677	0.8294355	31			
EUPATH_0009247_1_1_1_203	1.1.1.203: Uronate dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.793125	6.98196	3.76281916666667	3.656925	6.43912	1.04886	6	["0.793125","1.048860","2.971450","4.342400","6.439120","6.981960"]		
EUPATH_0009247_1_1_1_205	1.1.1.205: IMP dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.59534	185.681782	16.9667678909427	11.19312	19.145876	6.06502	541			
EUPATH_0009247_1_1_1_21	1.1.1.21: Aldehyde reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.614481	2.16033	1.12313025	0.858855	1.58821	0.6580505	4	["0.614481","0.701620","1.016090","2.160330"]		
EUPATH_0009247_1_1_1_210	1.1.1.210: 3-beta-(or 20-alpha)-hydroxysteroid dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.413469	0.413469	0.413469	0.413469			1	["0.413469"]		
EUPATH_0009247_1_1_1_215	1.1.1.215: Gluconate 2-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.059625	10.2224	1.38331865714286	0.485738	1.242718	0.1848235	35			
EUPATH_0009247_1_1_1_218	1.1.1.218: Morphine 6-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.209425	94.2546	4.66876921686747	1.90141	3.8669895	0.8932395	83			
EUPATH_0009247_1_1_1_219	1.1.1.219: Dihydrokaempferol 4-reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.805207	5.45433	2.44712816666667	2.104505	3.28627	0.927952	6	["0.805207","0.927952","1.999160","2.209850","3.286270","5.454330"]		
EUPATH_0009247_1_1_1_22	1.1.1.22: UDP-glucose 6-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.16323	221.329538	10.9939020361702	5.2657755	10.350537	2.73825	470			
EUPATH_0009247_1_1_1_23	1.1.1.23: Histidinol dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.164555	119.663379	9.06857175592417	3.701312	7.802922	1.82173	422			
EUPATH_0009247_1_1_1_237	1.1.1.237: Hydroxyphenylpyruvate reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.211131	7.11339	1.4766211	0.9708335	1.37641	0.455571	10	["0.211131","0.239627","0.455571","0.777955","0.889587","1.052080","1.063300","1.376410","1.587160","7.113390"]		
EUPATH_0009247_1_1_1_243	1.1.1.243: Carveol dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.649607	15.8998	5.57486425	2.875025	9.622165	1.5275635	4	["0.649607","2.405520","3.344530","15.899800"]		
EUPATH_0009247_1_1_1_244	1.1.1.244: Methanol dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.118493	53.8766	5.77514289247312	2.09241	6.45776	1.01854	93			
EUPATH_0009247_1_1_1_25	1.1.1.25: Shikimate dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.341677	153.4049	8.318915125	3.5003955	6.670425	1.576545	400			
EUPATH_0009247_1_1_1_251	1.1.1.251: Galactitol-1-phosphate 5-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.121234	25.016081	2.55398457142857	1.52915	3.250477	0.662391	70			
EUPATH_0009247_1_1_1_255	1.1.1.255: Mannitol dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.635872	3.52818	1.96753733333333	1.73856	2.63337	1.187216	3	["0.635872","1.738560","3.528180"]		
EUPATH_0009247_1_1_1_26	1.1.1.26: Glyoxylate reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.230956	22.4252	3.3612323	1.304485	3.808	0.790062	30			
EUPATH_0009247_1_1_1_261	1.1.1.261: sn-glycerol-1-phosphate dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.410172	21.7841	2.77421421052632	1.4179145	2.245297	0.784013	38			
EUPATH_0009247_1_1_1_262	1.1.1.262: 4-hydroxythreonine-4-phosphate dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.148803	219.0161	7.81509566775244	2.8114	5.974445	1.445837	307			
EUPATH_0009247_1_1_1_264	1.1.1.264: L-idonate 5-dehydrogenase (NAD(P)(+))	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.154936	76.1724	5.63907638095238	2.06913	4.27647	0.970329	84			
EUPATH_0009247_1_1_1_267	1.1.1.267: 1-deoxy-D-xylulose-5-phosphate reductoisomerase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.212995	118.63421	9.34841502985075	4.023088	8.7664	2.130414	469			
EUPATH_0009247_1_1_1_268	1.1.1.268: 2-(R)-hydroxypropyl-CoM dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.196108	1.73504	0.8705514	0.885579	0.963505	0.572525	5	["0.196108","0.572525","0.885579","0.963505","1.735040"]		
EUPATH_0009247_1_1_1_269	1.1.1.269: 2-(S)-hydroxypropyl-CoM dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.745634	83.5266	20.2649468	3.76245	10.8602	2.42985	5	["0.745634","2.429850","3.762450","10.860200","83.526600"]		
EUPATH_0009247_1_1_1_27	1.1.1.27: L-lactate dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.179444	168.5168	9.4828257472119	2.726909	8.213164	1.136372	269			
EUPATH_0009247_1_1_1_271	1.1.1.271: GDP-L-fucose synthase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.208886	67.1966	5.06419781672026	2.41013	5.081895	1.126685	311			
EUPATH_0009247_1_1_1_272	1.1.1.272: D-2-hydroxyacid dehydrogenase (NADP(+))	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.060423	7.38707	1.39873362962963	0.721658	1.79361	0.5029	27			
EUPATH_0009247_1_1_1_274	1.1.1.274: 2,5-didehydrogluconate reductase (2-dehydro-D-gluconate-forming)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.138634	115.021627	5.171714576	2.2015025	5.41173	1.05137	250			
EUPATH_0009247_1_1_1_276	1.1.1.276: Serine 3-dehydrogenase (NADP(+))	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.102943	97.6241	4.41829372530864	2.155915	4.748805	0.974034	324			
EUPATH_0009247_1_1_1_28	1.1.1.28: D-lactate dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.108652	107.229601	5.36256151492537	2.2258855	5.663385	1.160461	268			
EUPATH_0009247_1_1_1_281	1.1.1.281: GDP-4-dehydro-6-deoxy-D-mannose reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.123951	30.3255	3.48765925	1.649745	2.545335	0.8547005	52			
EUPATH_0009247_1_1_1_282	1.1.1.282: Quinate/shikimate dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.170446	34.40183	2.59509740909091	1.14274	2.315661	0.665267	66			
EUPATH_0009247_1_1_1_283	1.1.1.283: Methylglyoxal reductase (NADPH)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.119431	11.36232	2.17899334782609	1.065388	2.28364	0.518515	23			
EUPATH_0009247_1_1_1_284	1.1.1.284: S-(hydroxymethyl)glutathione dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.081565	109.68	7.25423497354497	2.67732	5.92739	1.21059	189			
EUPATH_0009247_1_1_1_287	1.1.1.287: D-arabinitol dehydrogenase (NADP(+))	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.561499	7.67133	2.563159375	1.988315	2.909715	1.238193	8	["0.561499","0.767946","1.708440","1.829090","2.147540","2.595390","3.224040","7.671330"]		
EUPATH_0009247_1_1_1_289	1.1.1.289: Sorbose reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.531239	2.4359	1.692383	2.11001	2.272955	1.3206245	3	["0.531239","2.110010","2.435900"]		
EUPATH_0009247_1_1_1_29	1.1.1.29: Glycerate dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.164224	15.637141	2.46743060283688	2.07314	2.957452	1.20045	141			
EUPATH_0009247_1_1_1_290	1.1.1.290: 4-phosphoerythronate dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.356497	141.33	12.2909178395604	5.816725	12.9286045	2.429707	455			
EUPATH_0009247_1_1_1_291	1.1.1.291: 2-hydroxymethylglutarate dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.067584	47.3295	2.84227802325581	1.339505	2.4003	0.608365	86			
EUPATH_0009247_1_1_1_292	1.1.1.292: 1,5-anhydro-D-fructose reductase (1,5-anhydro-D-mannitol-forming)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.214913	26.6321	3.15560074846626	1.581854	4.200375	0.8259675	163			
EUPATH_0009247_1_1_1_298	1.1.1.298: 3-hydroxypropionate dehydrogenase (NADP(+))	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.31315	60.1001	4.02151885714286	1.652835	3.8383855	0.953481	56			
EUPATH_0009247_1_1_1_3	1.1.1.3: Homoserine dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.060507	202.638708	9.55900582037533	4.0232	9.334273	1.724284	373			
EUPATH_0009247_1_1_1_30	1.1.1.30: 3-hydroxybutyrate dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.259119	176.2344	7.90615957352941	2.085525	5.706685	0.984912	136			
EUPATH_0009247_1_1_1_301	1.1.1.301: D-arabitol-phosphate dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.743706	10.4324	3.22281828571429	1.22997	4.24531	0.831516	7	["0.743706","0.789030","0.874002","1.229970","2.704980","5.785640","10.432400"]		
EUPATH_0009247_1_1_1_302	1.1.1.302: 2,5-diamino-6-(ribosylamino)-4(3H)-pyrimidinone 5'-phosphate reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		3.10004	3.10004	3.10004	3.10004			1	["3.100040"]		
EUPATH_0009247_1_1_1_303	1.1.1.303: Diacetyl reductase ((R)-acetoin forming)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.112987	14.1029	2.53683841666667	1.213795	1.77516	0.4134505	12			
EUPATH_0009247_1_1_1_304	1.1.1.304: Diacetyl reductase ((S)-acetoin forming)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.112987	14.1596	2.65221179166667	1.415815	3.19589	0.8494945	48			
EUPATH_0009247_1_1_1_305	1.1.1.305: UDP-glucuronic acid oxidase (UDP-4-keto-hexauronic acid decarboxylating)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.41486	5.007	1.7393422173913	1.43269	2.407785	0.7749275	23			
EUPATH_0009247_1_1_1_306	1.1.1.306: S-(hydroxymethyl)mycothiol dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.488149	3.25877	1.4159095	0.9583595	2.263325	0.568494	4	["0.488149","0.648839","1.267880","3.258770"]		
